Store Name,Address,lat,lon
パラボランド上尾ショーサンプラザ店,埼玉県上尾市谷津２−１−１ショーサンプラザ５階,35.9720403,139.5885796
ゲームファクトリーマグマ草加店,埼玉県草加市氷川町2125-1,35.8282201,139.8024777
ウェアハウス草加店別館,埼玉県草加市稲荷２ー３６ー３３,35.8303033,139.8209282
ラウンドワン草加店,埼玉県草加市谷塚上町２０４番１,35.8127097,139.7879612
ＧｉＧＯ南越谷ラクーン,埼玉県越谷市南越谷１丁目１５番１号南越谷ラクーン２Ｆ,35.8749651,139.7931226
ウェアハウス越谷店,埼玉県越谷市南荻島８４１ー１,35.9119892,139.7637344
ユーズランド越谷店,埼玉県越谷市レイクタウン4-2-2イオンレイクタウンKAZE3F,35.8774779,139.8246589
ＧｉＧＯ籠原,埼玉県熊谷市美土里町１−１−１６９,36.1701816,139.3135883
ＳＯＹＵＧａｍｅＦｅｉｌｄ熊谷,埼玉県熊谷市銀座2-245ﾆｯﾄﾓｰﾙ4F,36.1388412,139.3937792
ｎａｍｃｏ熊谷店,埼玉県熊谷市銀座2-97CARPA1階,36.1388828,139.3948313
ＰＡＬＯ熊谷,埼玉県熊谷市本石２−１３５,36.1464007,139.3785389
タイトーステーション 和光店,埼玉県和光市丸山台１−４−５,35.786637,139.6138534
アドアーズ和光,埼玉県和光市本町３−５ワコーステーション３　１−３Ｆ,35.7883042,139.6116049
サープラ八潮あそびタウン,埼玉県八潮市大瀬１−１−３フレスポ八潮３Ｆ,35.8085639,139.8441452
ビッグボウル杉戸,埼玉県北葛飾郡杉戸町大字杉戸２３３８,36.04015690000001,139.7208795
ＧｉＧＯ花園,埼玉県深谷市荒川３５９,36.1203923,139.2331123
ｎａｍｃｏイオンモール北戸田店,埼玉県戸田市美女木東１−３−１ｲｵﾝﾓｰﾙ北戸田ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ内3F,35.8263372,139.6528514
ギガステーション戸田店,埼玉県戸田市大字美女木943-7,35.8340364,139.6535097
ラウンドワン朝霞店,埼玉県朝霞市膝折町２−１６−１０,35.7902784,139.5795961
スイーツファンタジーパックン東松山店,埼玉県東松山市あずま町４丁目３番地ピオニウォーク東松山店2F,36.0054405,139.4105601
ラウンドワンわらび店,埼玉県蕨市北町５−１−６,35.8307741,139.6741439
アドアーズ蕨,埼玉県蕨市塚越1-4-4ラ・セーヌビル2階,35.8277886,139.6913169
ＧｉＧＯビバモール蕨錦町,埼玉県蕨市錦町１丁目１２ー１　２階　２１２区画,35.8217943,139.6778975
ラウンドワンさいたま・栗橋店,埼玉県久喜市小右衛門１９２−１,36.1235504,139.7151523
ソユーゲームフィールド菖蒲店,埼玉県久喜市菖蒲町菖蒲６００５番地１　モラージュ菖蒲３Ｆ,36.075725,139.6103484
ラウンドワンららぽーと新三郷店,埼玉県三郷市新三郷ららシティ3-1-1ららぽーと新三郷2F20000番,35.8597004,139.8657984
ゲームパニック三郷,埼玉県三郷市ピアラシティ1-1-200,35.8421116,139.8548409
ラウンドワンさいたま・上里店,埼玉県児玉郡上里町大字金久保３９４−１,36.2596739,139.1380207
スウィーツファンタジーパックン桶川,埼玉県桶川市下日出谷東２−１５−１ベニバナウォーク２Ｆ,35.996565,139.5506144
ラウンドワンさいたま・鴻巣店,埼玉県鴻巣市箕田３１６３−７,36.0806067,139.4902645
ＧｉＧＯフジモール吹上,埼玉県鴻巣市袋９０ー１　２階,36.0964095,139.465951
プリモピア鴻巣店,埼玉県鴻巣市北新宿２２５−１ウニクス鴻巣１階,36.1125755,139.4396362
プラサカプコン羽生店,埼玉県羽生市川崎２−２８１−３イオンモール羽生２階,36.144031,139.5384733
アミューズメントフィールドバイヨン,埼玉県ふじみ野市うれし野２−１６−１LCモールうれし野２Ｆ,35.856231,139.5224316
ＧｉＧＯビバモール埼玉大井,埼玉県ふじみ野市西鶴ケ岡１丁目３ー１５,35.8637878,139.5022199
ハローズガーデンワカバウォーク,埼玉県鶴ヶ島市富士見１‐２‐１ワカバウォーク２Ｆ,35.949398,139.4111948
ゲームガリバー,千葉県柏市柏１‐１‐１１,35.8617921,139.9708973
ＧｉＧＯ柏,千葉県柏市柏１−１−１１丸井デパート内Ｂ１Ｆ,35.8614378,139.9708705
タイトーステーション 柏店,千葉県柏市柏２−３−１フーサワビル,35.8614541,139.9727044
スーパーウェーブ柏,千葉県柏市十余二２４９−５,35.8818813,139.9592815
柏ヤングボウル,千葉県柏市南柏中央11-1,35.8460879,139.9572891
ラウンドワンアリオ柏店,千葉県柏市大島田１丁目６番地１セブンパークアリオ柏　１０７０,35.8334485,140.012913
ＧｉＧＯ千葉,千葉県千葉市中央区富士見２−４−１,35.6115279,140.115853
キャッツアイ東千葉店,千葉県千葉市中央区祐光３丁目２番１号,35.6196027,140.127095
ラッキー中央店・フェリシダ,千葉県千葉市中央区富士見2-8-1,35.6101686,140.1183597
スポーツウェーブ鉄腕24,千葉県千葉市中央区浜野町1025-59,35.5540731,140.1262821
ＧｉＧＯフェスティバルウォーク蘇我,千葉県千葉市中央区川崎町５１−１ハーバーシティ蘇我ＦＷ　１Ｆ,35.5911369,140.1169363
ＧｉＧＯ稲毛オーツーパーク,千葉県千葉市稲毛区園生町３８０−１,35.6516909,140.1192558
スポーツウェーブ鉄腕24稲毛長沼店,千葉県千葉市稲毛区長沼原町697番地,35.6622515,140.1269227
パレパレ稲毛長沼店,千葉県千葉市稲毛区長沼原町731-17フレスポ稲毛Ａ２棟４,35.6569557,140.1283303
ソユーゲームフィールド幕張店,千葉県千葉市花見川区幕張町４−４１７−２５　ＩＹ幕張店２Ｆ,35.6563155,140.0510385
ＧｉＧＯ幕張,千葉県千葉市美浜区ひび野１−８メッセ・アミューズ・モール１Ｆ,35.6499008,140.0424635
ＧａｍｅＦｉｅｌｄ千城台店,千葉県千葉市若葉区千城台北３丁目２１−１イコアス千城台３Ｆ,35.6240251,140.1902056
千葉レジャーランド野田店,千葉県野田市吉春776-1,35.9715132,139.8652943
チャリオット五井店,千葉県市原市五井中央西２−１−２,35.51408869999999,140.0906014
ゲームランドちはら台店,千葉県市原市ちはら台西３−４ｕｎｉｍｏちはら台２Ｆ,35.5313193,140.1719657
ラウンドワン市原店,千葉県市原市八幡北町３−５−１,35.5475995,140.1232042
アピナ市原店,千葉県市原市更級４丁目２番１号アクロスプラザ市原更級Ｆ棟１階,35.5100288,140.101486
ゲームプラザセントラル浦安店,千葉県浦安市北栄1-16-15,35.6651792,139.8933362
ＧｉＧＯイオン新浦安ショッピングセンター,千葉県浦安市入船１−４−１イオン新浦安ＳＣ４Ｆ,35.64896299999999,139.9147912
ｎａｍｃｏ松戸店,千葉県松戸市松戸１２３０番地１ピアザ松戸１Ｆ,35.7836203,139.9008972
ＧｉＧＯ八柱,千葉県松戸市日暮１−１−１八柱駅第２ビル２Ｆ,35.7913436,139.9377712
タイトーＦステーション新松戸店,千葉県松戸市新松戸３−２−２イオンフードスタイル新松戸店４階,35.8250927,139.915631
アドアーズ船橋,千葉県船橋市本町１−３１−２６セブン船橋Ｂ１Ｆ〜３Ｆ,35.7005781,139.9844868
タイトーステーション 船橋店,千葉県船橋市本町１−６−１,35.6998857,139.9860089
テクモピア船橋南口店,千葉県船橋市本町１ー７ー６ドリーム船橋ビル３Ｆ,35.6989774,139.9858124
アミューズメントエース津田沼,千葉県船橋市前原西２−１５−１ファシービル,35.6922647,140.020169
アソビクル京葉船橋インター店,千葉県船橋市海神３丁目１２４の３　コーナン京葉船橋　２階,35.6978995,139.9753406
プラサカプコン成田店,千葉県成田市ウイング土屋２４イオン成田ＳＣ２Ｆ,35.7955745,140.3187065
ＧｉＧＯそよら成田ニュータウン,千葉県成田市赤坂２丁目１ー１０　５Ｆ　５１０区画,35.7782142,140.2906421
テクモピアロックダム公津の杜店,千葉県成田市公津の杜4-5-3成田ユアエルム3F,35.7596891,140.2964334
ＤＡＩＫＥＩＥＮ,千葉県市川市大町３５９,35.7631965,139.9697894
ラウンドワン市川鬼高店,千葉県市川市鬼高４−１−３,35.7114031,139.9275094
ＰＡＬＯ市川,千葉県市川市鬼高１−１−１ニッケコルトンプラザ２Ｆ,35.7160871,139.9336563
タイトーＦステーション市川妙典店,千葉県市川市妙典4-1-1　イオン市川妙典店2番街2F,35.6924597,139.9268112
ＧｉＧＯ我孫子,千葉県我孫子市柴崎字天王谷４７−１,35.8773744,140.0354506
ウェアハウス南流山店,千葉県流山市南流山４ー１６ー６,35.8401913,139.9050677
ラッキー佐倉店,千葉県佐倉市井野1475,35.7183903,140.1362781
ラッキーバッティングドーム八千代店,千葉県八千代市大和田新田1088,35.7230534,140.0673335
キャッツアイ八千代店,千葉県八千代市緑が丘西２丁目１３番地３　ｉｓｍ緑ヶ丘内,35.7334548,140.0726479
ＧｉＧＯ旭,千葉県旭市二３１５０−１,35.720454,140.6466177
タイトーステーション 旭サンモール店,千葉県旭市イ−２６７６−１　サンモール３Ｆ,35.7247845,140.6593824
シルクハット津田沼,千葉県習志野市津田沼１−２−１十三ビル地下１階,35.6903091,140.0222143
ラウンドワン習志野店,千葉県習志野市芝園１−４−５,35.6602285,140.0225056
アミュージアム茂原店,千葉県茂原市高師１６１９−１,35.43796469999999,140.2844691
館山ヤングボウル,千葉県館山市北条1564,34.9907406,139.867286
モーリーファンタジー館山,千葉県館山市八幡５４５−１　イオン館山店１Ｆ,35.0060609,139.861684
イスカンダル,千葉県木更津市潮見４−１−２,35.3688582,139.9173984
ソユーゲームフィールド木更津店,千葉県木更津市築地１−４イオンモール木更津２F,35.35842840000001,139.9027612
ゲームランド千葉ニュータウン店,千葉県印西市中央北３丁目２番イオンモール千葉ＮＴモール棟３階,35.8022113,140.1120953
パラボランド東金店,千葉県東金市東岩崎8-10サンピア3Ｆ,35.5590058,140.3644642
ＧｉＧＯイオンモール銚子,千葉県銚子市三崎町２−２６６０−１イオンモール銚子２Ｆ,35.7101017,140.7876079
八街ヤングボウル,千葉県八街市八街ほ-380番地11,35.6520986,140.3192752
プラサカプコン富津店,千葉県富津市青木1-5-1イオンモール富津内ゲームコーナー,35.3304555,139.8456088
千葉レジャーランド成東店,千葉県山武市姫島111-1,35.5883903,140.3901831
フリスポ佐原,千葉県香取市佐原イ−４２００,35.900695,140.4930372
東京レジャーランド池袋店,東京都豊島区東池袋１−２９−１サントロペ池袋２階３階,35.7305155,139.7164291
ラウンドワン池袋店,東京都豊島区東池袋１−１４−１,35.7301458,139.7151523
ｎａｍｃｏ池袋店,東京都豊島区東池袋１−２２−１０　ＨＵＭＡＸパビリオン１Ｆ,35.7296795,139.7157691
ＧｉＧＯ総本店,東京都豊島区東池袋一丁目１３番６号,35.7295271,139.7150074
タイトーステーション 池袋西口店,東京都豊島区西池袋１−１５−９第一西池ビル,35.73048259999999,139.7097213
ｎａｍｃｏ巣鴨店,東京都豊島区巣鴨１−１５−１宮田ビルB2F,35.7331611,139.7399785
ゲームＷ,東京都豊島区南長崎5-27-6,35.72902,139.6829925
タイトーステーション 秋葉原店,東京都千代田区外神田４−２−２貴三ビル,35.7002478,139.7717375
ｎａｍｃｏ秋葉原店,東京都千代田区外神田１丁目１５番９号,35.6980094,139.7724164
東京レジャーランド秋葉原店,東京都千代田区外神田1-9-5,35.6988283,139.77012
東京レジャーランド秋葉原2号店,東京都千代田区外神田4-3-3ミナミビル6F・7F,35.7006375,139.77056
ＧｉＧＯ秋葉原３号館２,東京都千代田区外神田１−１１−１１外神田１丁目ビルディング,35.6992456,139.7709552
シルクハット秋葉原,東京都千代田区外神田１丁目１０番地９号,35.698716,139.7710022
ゲームパニック秋葉原,東京都千代田区外神田1-13-1　Akihabara ex,35.6988349,139.7715938
タイトーステーション 渋谷店,東京都渋谷区渋谷１−２４−１２渋谷東映プラザ,35.6599847,139.701951
ＧｉＧＯ渋谷宮益坂,東京都渋谷区渋谷１−１４−１４ＥＳＴ１階・７階,35.6598076,139.7025971
ＧｉＧＯ新宿西口,東京都新宿区西新宿１−１２−５Ｂ１Ｆ・１Ｆ,35.689706,139.6972798
新宿スポーツランド本館,東京都新宿区新宿3-22-12,35.6929752,139.7018789
タイトー新宿南口ゲームワールド店,東京都新宿区新宿３−３５−８,35.6898541,139.7024655
タイトーステーション新宿東口店,東京都新宿区新宿３−２２−７　指田ビル,35.69321710000001,139.7014682
ゲームパニック新宿歌舞伎町,東京都新宿区歌舞伎町1-20-1　ﾋｭｰﾏｯｸｽﾊﾟﾋﾞﾘｵﾝ1階2階,35.6958769,139.7015902
ＧｉＧＯ新大久保,東京都新宿区百人町２丁目１０−１南雲ビルＢ１Ｆ,35.7017268,139.6996333
ＧｉＧＯ高田馬場,東京都新宿区高田馬場４−７−５高田馬場グランド東京,35.713063,139.703157
タイトーＢＩＧＢＯＸ高田馬場店,東京都新宿区高田馬場１−３５−３　ＢＩＧＢＯＸ６Ｆ,35.7129532,139.7042706
ＧｉＧＯ神楽坂,東京都新宿区神楽坂２−１１第２カグラヒルズ１Ｆ,35.7011257,139.7419235
シルクハット蒲田西口,東京都大田区西蒲田７−２−３第二醍醐ビル地下１階〜２階,35.5630569,139.7159104
ＧｉＧＯ大森,東京都大田区山王２−１−５大森駅ララビル２Ｆ,35.5898552,139.7283938
ＧｉＧＯ池上,東京都大田区池上６−２−３松山ビル２Ｆ,35.5725249,139.7021065
SOYU ZAURUS WORLD 大森店,東京都大田区大森北2-13-1イトーヨーカドー大森店3F,35.5865581,139.7329239
タイトーステーションＢＩＧＦＵＮ平和島店,東京都大田区平和島１丁目１−１ＢＩＧＦＵＮ平和島,35.583366,139.7402526
アドアーズ上野アメ横,東京都台東区上野４−９−１４上野Ｋ．ＫビルＢ１〜４階,35.710052,139.7742807
タイトーステーション 上野アメ横店,東京都台東区上野４−１０−１７,35.7105625,139.7744049
世田谷オークラボウル,東京都世田谷区桜３−２４−１,35.6404765,139.6386503
アミュージアムＯＳＣ店,東京都練馬区東大泉２−３４−１オズスタジオシティ２Ｆ,35.753035,139.5948542
ＧｉＧＯ船堀,東京都江戸川区船堀１ー６ー１１,35.684875,139.8639356
ＧｉＧＯ西葛西,東京都江戸川区西葛西５−１−１４第一保志ビル,35.6652933,139.8592923
キャッツアイ西葛西店,東京都江戸川区西葛西４−２−２８,35.66837659999999,139.8618354
ＧｉＧＯアリオ葛西,東京都江戸川区東葛西９−３−３イトーヨーカドー３Ｆ,35.6524547,139.8820905
ＧｉＧＯラパーク瑞江,東京都江戸川区瑞江２−１−２ドン・キホーテラパーク瑞江店４Ｆ,35.6927965,139.8967298
江戸川ヤングボウル,東京都江戸川区中央4-22-25,35.7112372,139.869438
ＧｉＧＯ調布,東京都調布市布田４丁目２ー４,35.6509849,139.5442311
アミューズランドモナコ調布駅前店,東京都調布市布田４−２−２２,35.6511922,139.5443512
アピナ荻窪店,東京都杉並区上荻１−１３−１０ハクサンビル,35.7054476,139.617777
ゲームプラザセントラル八王子店,東京都八王子市東町12-15第5セントラル,35.65802499999999,139.3381706
ドラマ八王子高倉,東京都八王子市高倉町５５‐４,35.6650798,139.3664767
シルクハット八王子,東京都八王子市旭町２−５　八王子ツインタワービル３階,35.6563805,139.3384608
アピナ八王子みなみ野店,東京都八王子市みなみ野１−２−１アクロスモール３Ｆ,35.6306542,139.3292332
ソユーゲームフィールド南大沢店,東京都八王子市南大沢２−２８−１イトーヨーカドー南大沢店２Ｆ,35.6132224,139.3794885
ＧｉＧＯイトーヨーカドー八王子,東京都八王子市狭間町１４６２番地１　ＩＹ八王子３階,35.6380448,139.293491
ＮＩＣＯＰＡ高尾店,東京都八王子市東浅川町550-1イーアス高尾2F,35.6432023,139.2891754
ハローズガーデン武蔵小金井,東京都小金井市本町６‐１４‐９ＩＹ武蔵小金井店４Ｆ,35.7001982,139.5067672
ＧｉＧＯ自由が丘,東京都目黒区自由が丘２ー１０ー９,35.6082105,139.6674911
ＧｉＧＯ赤羽,東京都北区赤羽１−７−９赤羽第一葉山ビルＢ１,35.7789342,139.7222616
ＧｉＧＯ赤羽駅前,東京都北区赤羽１−２−４,35.7783046,139.7214868
ｎａｍｃｏ王子サンスクエア店,東京都北区王子１−４−１サンスクエア２階,35.7528729,139.7384627
東京ジョイポリス,東京都港区台場1-6-1デックス東京ビーチ4F,35.6290584,139.7759965
ＧｉＧＯ町田,東京都町田市原町田６−１３ー１７アーバンミサワビルＢ１,35.543887,139.446971
タイトーステーション 町田店,東京都町田市原町田６−２１−２３　松山ビル１階,35.5427144,139.448478
ラウンドワン町田ジョルナ店,東京都町田市原町田六丁目６番１４号　町田ジョルナ３階フロア,35.5422222,139.4472222
ラウンドワン町田店,東京都町田市森野１−１３−１４,35.54393659999999,139.4431848
ＧｉＧＯ南町田グランベリーパークシアター,東京都町田市鶴間３‐４‐１　ワンダーシアター１Ｆ,35.5103964,139.4716797
タイトーステーション国分寺店,東京都国分寺市本町３−５−１１,35.7019261,139.4800417
アドアーズ中野,東京都中野区中野５−５２−１５　ブロードウェイ１８５,35.7091596,139.6660359
ｎａｍｃｏ中野店,東京都中野区中野５−５２−１５中野ブロードウェイ別館,35.7078274,139.6654575
アミューズメントゲーム　マグレブ,東京都多摩市落合１−３９−２マグレブビル１階,35.6245873,139.4256783
ＧｉＧＯヴィータモールせいせき,東京都多摩市関戸４丁目７２番地,35.6495785,139.4469976
アミューズメントスペースカプセル,東京都多摩市永山１−３−４ヒューマックスパビリオン永山B1-2F,35.6314459,139.4480325
ゲームサファリ大山,東京都板橋区大山東町60-10やすだ大山駅前店2F,35.7490262,139.702254
ＧｉＧＯ成増,東京都板橋区成増２ー１７ー２４五曠第６ビル,35.7774582,139.6312607
アピナ成増店,東京都板橋区成増二丁目２１番２号　メガドンキホーテ成増店５階,35.7781313,139.6304655
ラウンドワン板橋店,東京都板橋区相生町１６−１３,35.7765483,139.6787748
ＧｉＧＯ立川,東京都立川市柴崎町３−２−１サザンビル１・２Ｆ,35.6974909,139.4143584
タイトーステーション立川北口店,東京都立川市曙町２−４−５クリサス立川２・３Ｆ,35.6993304,139.4121299
ＷＯＲＬＤ　ＧＡＭＥ　ＣＩＲＣＵＳ,東京都立川市羽衣町２−４−１３羽衣長田ビル１０１ＷＧＣ,35.6964087,139.4287951
タイトーステーション錦糸町楽天地店,東京都墨田区江東橋４−２７−１４楽天地ビルＢ１Ｆ,35.6962542,139.8157889
タイトーＦステーションオリナス錦糸町店,東京都墨田区太平4-1-2オリナスモール地下1F,35.7010116,139.8159594
アドアーズ新小岩,東京都葛飾区新小岩１−４４−４　ＶＯＲＴ新小岩ビル,35.7162369,139.8581062
東京レジャーランド亀有店,東京都葛飾区亀有3-21-2,35.76543789999999,139.8479995
ＧｉＧＯ立石,東京都葛飾区立石７丁目３番６号リ・セブン,35.7398345,139.8492974
アドアーズ亀戸店,東京都江東区亀戸５−２−６サンエービル１〜５階,35.6989709,139.8258781
ラウンドワン南砂店,東京都江東区南砂６−７−１５トピレックプラザ４Ｆ,35.6716472,139.8359921
ラウンドワンダイバーシティ東京プラザ店,東京都江東区青海1-1-10ダイバーシティ東京プラザ6階61000,35.6247851,139.7758551
ラウンドワン吉祥寺店,東京都武蔵野市吉祥寺本町1-11-22,35.7062808,139.580766
東京レジャーランド吉祥寺店,東京都武蔵野市吉祥寺本町1-3-7　YSビル地下１階〜4階,35.703598,139.5787046
プラサカプコン吉祥寺店,東京都武蔵野市吉祥寺本町１−１０−１いなりやビル地下１階,35.7054354,139.5791269
タイトーＦステーション吉祥寺ＪＯＹ店,東京都武蔵野市吉祥寺本町１丁目８‐２３　河田ビル,35.7035147,139.5818476
ＧｉＧＯ府中,東京都府中市西原町１−６−２フレスポ府中１Ｆ・２Ｆ,35.6823376,139.4603779
ラウンドワン府中本町駅前,東京都府中市本町１−１３−３カネタビル,35.6671687,139.4773503
ＧｉＧＯ福生,東京都福生市福生１０７６−１,35.7444504,139.3244769
ウェアハウス入谷店,東京都足立区入谷７ー８ー１１,35.80114349999999,139.7610128
ウェアハウス保木間店,東京都足立区保木間１ー１ー１９,35.7891796,139.8033169
ＧｉＧＯ竹の塚,東京都足立区竹の塚６−８−６ピーくんＰｌａｚａ−ｂ,35.7947402,139.7923701
キャロム青梅店,東京都青梅市千ケ瀬町4-326-1,35.7860048,139.2699655
ウェアハウス一橋学園店,東京都小平市学園東町１丁目４番３９号平山ビル３Ｆ,35.7231857,139.4807907
ドラマ瑞穂店,東京都西多摩郡瑞穂町武蔵382-1,35.7631217,139.3566818
ユーズランド日の出店,東京都西多摩郡日の出町大字平井237-3イオンモール日の出３Ｆ,35.7348577,139.2751051
ＧｉＧＯイオンモールむさし村山,東京都武蔵村山市榎１−１−３−２０５９,35.7463582,139.3856355
ラウンドワン武蔵村山店,東京都武蔵村山市伊奈平３−１−１,35.7353587,139.3823496
タイトーステーション横浜西口五番街店,神奈川県横浜市西区南幸１−１２ー９,35.4646676,139.6196094
ラウンドワン横浜駅西口店,神奈川県横浜市西区南幸２−８−１６,35.4638816,139.6180277
ドラマ港北インター,神奈川県横浜市都筑区東方町３２１‐６,35.519153,139.5845792
イトーヨーカドーららぽーと横浜２Ｆ,神奈川県横浜市都筑区池辺町４０３５‐１,35.518894,139.5664133
ＧｉＧＯセンター南,神奈川県横浜市都筑区茅ヶ崎中央３−２５,35.5446652,139.5745528
サープラ横浜あそびタウン,神奈川県横浜市都筑区中川中央１−２５−１ＮＰモール６Ｆ,35.5520804,139.57925
ＧｉＧＯ横浜中華街,神奈川県横浜市中区山下町８０−１,35.4438529,139.6481136
シルクハット伊勢佐木町,神奈川県横浜市中区伊勢佐木町３—９６日活会館３階,35.442787,139.6299302
イミグランデ日吉店３,神奈川県横浜市港北区日吉2−2−4,35.5541397,139.6464981
ＧｉＧＯ綱島,神奈川県横浜市港北区綱島西２−６−２９,35.5364,139.6328468
ラウンドワン横浜綱島店,神奈川県横浜市港北区樽町２−６−４０Ｔ-PLATZ内,35.5327364,139.6386485
タイトーステーション戸塚西口店,神奈川県横浜市戸塚区戸塚町４０２３,35.3995324,139.5318122
ソユーゲームフィールド上大岡店,神奈川県横浜市港南区上大岡西１−１８−３　ミオカリスト館６階,35.4077804,139.5952989
ＧｉＧＯ新杉田,神奈川県横浜市磯子区杉田１−１−１らびすた新杉田２Ｆ,35.38577799999999,139.6191523
パラダイス・シティ,神奈川県横浜市旭区二俣川1-43-28,35.4650549,139.5309876
タイトーステーション 藤沢店,神奈川県藤沢市南藤沢２１−１,35.3375297,139.4876833
ドラマ藤沢,神奈川県藤沢市本藤沢５‐６‐８,35.3575453,139.4680955
ＳＯＹＵGAME　FIELD湘南店,神奈川県藤沢市辻堂新町4-1-1湘南モールＦＩＬＬ2F,35.3386494,139.4642841
楽市楽座湘南藤沢店,神奈川県藤沢市辻堂新町4-3-5ﾐｽﾀｰﾏｯｸｽ湘南藤沢SC２F,35.3412786,139.4646935
アドアーズ大和店Ａ館,神奈川県大和市大和東１−４−３大黒屋ビル１、２階,35.4705455,139.4623467
プレイランド大和鶴間,神奈川県大和市下鶴間１−３−１イトーヨーカドー大和鶴間店３Ｆ,35.49068889999999,139.4571561
ラウンドワン川崎大師店,神奈川県川崎市川崎区殿町１−５−１,35.5378736,139.7420637
プレイランド川崎,神奈川県川崎市川崎区小田栄2-2-1-3F,35.5144396,139.7088485
シルクハット川崎ダイス,神奈川県川崎市川崎区駅前本町８番地ダイスビル地下２階,35.5311654,139.7001349
タイトーステーション溝の口,神奈川県川崎市高津区溝口１−１１−８ＯＫＫＡ６３４ビル３階,35.6000905,139.6128975
イミグランデ溝口店,神奈川県川崎市高津区溝口１−１４−７　第二カスタムビル,35.6005144,139.6144809
タイトーFステーション向ヶ丘遊園店,神奈川県川崎市多摩区登戸2718-1,35.6164678,139.5650747
モーリーファンタジークロスガーデン川崎,神奈川県川崎市幸区小倉5-19-23,35.5358761,139.6670526
ＧｉＧＯ相模原,神奈川県相模原市中央区中央２−１−５,35.5735421,139.3710212
ＧｉＧＯ相模原ラクーン,神奈川県相模原市中央区小山１ー１ー１４,35.5843068,139.3621368
ＧｉＧＯイトーヨーカドー古淵,神奈川県相模原市南区古淵３−１３−３３イトーヨーカドー３Ｆ,35.5527715,139.4184916
ＧｉＧＯ相模大野,神奈川県相模原市南区相模大野３−１３−２東和ビル２Ｆ・３Ｆ,35.5321839,139.4360106
アドアーズ橋本,神奈川県相模原市緑区橋本３−３−１ＳＩＮＧビル２Ｆ,35.5945367,139.3489611
アピナ橋本店,神奈川県相模原市緑区西橋本５−１−１ラ・フロール駐車場棟１階,35.5972735,139.3373019
ＧｉＧＯアリオ橋本,神奈川県相模原市緑区大山町１−２２アリオ橋本店内２階,35.5910203,139.3497693
プラサカプコン横須賀店,神奈川県横須賀市若松町2-30モアーズシティ4F,35.2781886,139.6702489
ｎａｍｃｏコースカベイサイドストアーズ,神奈川県横須賀市本町２−１−１２　コースカベイサイド５Ｆ,35.2822922,139.6617752
アドアーズ横須賀,神奈川県横須賀市本町３−２７横須賀ＡＰＴ１階,35.281018,139.6625876
シルクハット海老名マルイ,神奈川県海老名市中央１ー６ー１海老名マルイ３階,35.4527279,139.3934008
タイトーステーション海老名ビナウォーク店,神奈川県海老名市中央１−１８−１　ビナウォーク６番館２Ｆ,35.4527003,139.3955109
ＧｉＧＯ海老名,神奈川県海老名市中央一丁目４番３１号海老名プラザビル１階,35.4515428,139.3925548
ＧｉＧＯ本厚木,神奈川県厚木市中町４−１５−９,35.4390706,139.361904
シルクハット本厚木,神奈川県厚木市中町３−４−２２第二会田ビル２階,35.4400246,139.3630288
神奈川レジャーランド厚木店,神奈川県厚木市戸室5-31-1,35.4477256,139.343118
テクモピア座間店,神奈川県座間市ひばりが丘４−１１−４８,35.48008069999999,139.4320181
シルクハット大船,神奈川県鎌倉市大船１−２４　大船駅前ビル１〜３Ｆ,35.35328,139.5325737
メルヘンランド　コーナン鎌倉大船店,神奈川県鎌倉市岡本１１８８番地１　コーナン鎌倉大船店,35.3472054,139.5168641
ｎａｍｃｏＯＳＣ湘南シティ店,神奈川県平塚市代官町３３番１号ＯＳＣ湘南シティ内,35.3284187,139.3582109
ラウンドワンららぽーと湘南平塚店,神奈川県平塚市天沼１０−１３階 ３３２８０番,35.3382781,139.3567744
ＧｉＧＯ　ＢＬｉＸ茅ヶ崎,神奈川県茅ヶ崎市新栄町１１ー８,35.331695,139.4054672
タイトーステーション 小田原店,神奈川県小田原市栄町１−３−１２,35.2549248,139.156157
ＧｉＧＯダイナシティ小田原,神奈川県小田原市中里２９６−１ダイナシティイーストモール３Ｆ,35.2817163,139.1885976
メジャーロード見附店,新潟県見附市上新田町字下野沖516番地1,37.5387741,138.8846944
タイトーＦステーション燕三条店,新潟県燕市井土巻３−１５０イオン県央店アメニティ棟１Ｆ,37.6511964,138.9349708
カプコサーカス新潟東店,新潟県新潟市東区大形本町３−１−２　ジャスコシティ新潟東,37.9247756,139.1146464
ラウンドワン新潟店,新潟県新潟市中央区美咲町２−１−３８,37.8880696,139.0177541
ＧｉＧＯ万代シテイバスセンタービル,新潟県新潟市中央区万代１丁目６番１号,37.9163632,139.0556101
ｎａｍｃｏ新潟店,新潟県新潟市中央区南笹口１−１−１　ひもろぎビル２Ｆ,37.9083877,139.0636596
メジャーロード黒埼,新潟県新潟市西区山田３３０３番地（３３０２番地）,37.8682065,139.0172924
メジャーロード白根,新潟県新潟市南区上下諏訪木論地９４８−２,37.7605271,139.0215665
モーリーファンタジーｆ新潟亀田インター,新潟県新潟市江南区下早通柳田１−１−１　イオンモール２階,37.876827,139.0800586
ハローズガーデンプラス新発田,新潟県新発田市住吉町５‐１１‐５イオンモール新発田店２Ｆ,37.9422671,139.3092025
ＨａｐｉｐｉＬａｎｄ十日町,新潟県十日町市丑７３５−１,37.2104706,138.7095042
